Key,Year,Source,Subtype ID
Cry_535,2009,Cattle,1607
Cry_479,2009,Cattle,1608
Cry_507,2009,Cattle,1609
Cry_495,2009,Cattle,1610
AMR_8799,2009,Cattle,1611
CHRB_553,2008,Human,1612
CHRB_552,2008,Human,1613
Ab_13231,2005,Cattle,1614
CCMA_29,2016,Chicken,1615
CCMC_3498,2017,Chicken,1616
LH06_MS1583,2006,Human,1617
AMR_2101,2008,Cattle,1618
AMR_559,2008,Cattle,1618
Ab_12897,2005,Cattle,1618
Ab_12898,2005,Cattle,1618
Ab_12899,2005,Cattle,1618
AMR_1466,2008,Cattle,1619
Ab_12640,2005,Cattle,1620
Ab_12663,2005,Cattle,1620
Ab_12676,2005,Cattle,1620
Ab_12682,2005,Cattle,1620
Ab_12700,2005,Cattle,1620
Ab_12701,2005,Cattle,1620
Ab_12702,2005,Cattle,1620
Ab_12703,2005,Cattle,1620
Ab_12704,2005,Cattle,1620
Ab_12716,2005,Cattle,1620
Ab_12717,2005,Cattle,1620
Ab_12746,2005,Cattle,1620
Ab_12748,2005,Cattle,1620
Ab_12824,2005,Cattle,1620
Ab_12846,2005,Cattle,1620
Ab_12850,2005,Cattle,1620
Ab_12851,2005,Cattle,1620
Ab_12852,2005,Cattle,1620
Ab_12913,2005,Cattle,1620
Ab_12914,2005,Cattle,1620
Ab_12915,2005,Cattle,1620
Ab_13047,2005,Cattle,1620
Ab_13392,2005,Cattle,1620
Ab_13394,2005,Cattle,1620
Ab_14021,2005,Cattle,1620
Ab_14040,2005,Cattle,1620
Ab_14061,2005,Cattle,1620
Ab_14076,2005,Cattle,1620
Ab_14077,2005,Cattle,1620
Ab_14078,2005,Cattle,1620
Ab_14080,2005,Cattle,1620
Ab_14081,2005,Cattle,1620
Ab_14082,2005,Cattle,1620
Ab_14096,2005,Cattle,1620
Ab_14097,2005,Cattle,1620
Ab_14099,2005,Cattle,1620
Ab_15057,2005,Cattle,1620
Ab_15060,2005,Cattle,1620
Ab_15079,2005,Cattle,1620
Ab_15172,2005,Cattle,1620
Ab_15445,2005,Cattle,1620
Ab_15446,2005,Cattle,1620
Ab_15517,2005,Cattle,1620
Ab_15518,2005,Cattle,1620
Ab_15522,2005,Cattle,1620
Ab_15524,2005,Cattle,1620
Ab_15525,2005,Cattle,1620
AMR_10040,2010,Cattle,1620
AMR_10216,2010,Cattle,1620
AMR_1219,2008,Cattle,1620
AMR_1731,2008,Cattle,1620
AMR_1788,2008,Cattle,1620
AMR_1923,2008,Cattle,1620
AMR_2022,2008,Cattle,1620
AMR_2116,2008,Cattle,1620
AMR_2197,2008,Cattle,1620
AMR_2203,2008,Cattle,1620
AMR_2269,2008,Cattle,1620
AMR_2586,2009,Cattle,1620
AMR_2686,2009,Cattle,1620
AMR_2738,2009,Cattle,1620
AMR_2768,2009,Cattle,1620
AMR_2830,2009,Cattle,1620
AMR_3107,2009,Cattle,1620
AMR_3114,2009,Cattle,1620
AMR_3121,2009,Cattle,1620
AMR_3157,2009,Cattle,1620
AMR_3369,2009,Cattle,1620
AMR_3647,2009,Cattle,1620
AMR_4033,2009,Cattle,1620
AMR_4047,2009,Cattle,1620
AMR_4169,2009,Cattle,1620
AMR_4198,2009,Cattle,1620
AMR_4642,2009,Cattle,1620
AMR_4699,2009,Cattle,1620
AMR_4800,2009,Cattle,1620
AMR_4906,2009,Cattle,1620
AMR_498,2008,Cattle,1620
AMR_575,2008,Cattle,1620
AMR_6215,2009,Cattle,1620
AMR_6217,2009,Cattle,1620
AMR_633,2008,Cattle,1620
AMR_7212,2009,Cattle,1620
AMR_7776,2009,Cattle,1620
AMR_7984,2009,Cattle,1620
AMR_8578,2009,Cattle,1620
AMR_9098,2010,Cattle,1620
AMR_9118,2010,Cattle,1620
AMR_9136,2010,Cattle,1620
AMR_9317,2010,Cattle,1620
AMR_940,2008,Cattle,1620
AMR_9450,2010,Cattle,1620
AMR_9525,2010,Cattle,1620
CCMA_827,2016,Chicken,1620
Cry_428,2009,Chicken,1620
CHRA_107,2007,Human,1620
CHRB_1560,2008,Human,1620
CHRB_1562,2008,Human,1620
CHRB_1563,2008,Human,1620
CHRB_1566,2008,Human,1620
CHRB_1624,2008,Human,1620
CHRB_1631,2008,Human,1620
CHRB_1769,2008,Human,1620
CHRB_2562,2009,Human,1620
CHRB_2579,2009,Human,1620
CHRB_2590,2009,Human,1620
CHRB_2619,2009,Human,1620
CHRB_2671,2009,Human,1620
CHRB_519,2008,Human,1620
CHRB_624,2008,Human,1620
CHRB_629,2008,Human,1620
CHRB_636,2008,Human,1620
CHRB_726,2008,Human,1620
CHRB_785,2008,Human,1620
LH09_MS264,2009,Human,1620
LH09_MS299,2009,Human,1620
LH10_MS2288,2010,Human,1620
LH11_MS1793,2011,Human,1620
LH12_MS2207,2012,Human,1620
LH13_MS2032,2013,Human,1620
LH13_MS2109,2013,Human,1620
LH13_MS2865,2013,Human,1620
LH15_MS1849,2015,Human,1620
LH15_MS2929,2015,Human,1620
LH18_MS1916,2018,Human,1620
Wa11_1029,2011,Water,1620
Wa11_1040,2011,Water,1620
Wa11_1041,2011,Water,1620
Wa11_1044,2011,Water,1620
Wa11_1069,2011,Water,1620
Wa11_1070,2011,Water,1620
Wa11_1081,2011,Water,1620
Wa11_1097,2011,Water,1620
Wa11_1098,2011,Water,1620
Wa11_1100,2011,Water,1620
Wa11_1198,2011,Water,1620
Wa11_1202,2011,Water,1620
Wa11_1207,2011,Water,1620
Wa11_1208,2011,Water,1620
Wa11_1217,2011,Water,1620
Wa11_1228,2011,Water,1620
Wa11_1230,2011,Water,1620
AMR_1305,2008,Cattle,1620
CCMA_1339,2016,Chicken,1620
AMR_10030,2010,Cattle,1621
AMR_10053,2010,Cattle,1621
AMR_1026,2008,Cattle,1621
AMR_10386,2010,Cattle,1621
AMR_1401,2008,Cattle,1621
AMR_1405,2008,Cattle,1621
AMR_1443,2008,Cattle,1621
AMR_1515,2008,Cattle,1621
AMR_1949,2008,Cattle,1621
AMR_1971,2008,Cattle,1621
AMR_2007,2008,Cattle,1621
AMR_2293,2008,Cattle,1621
AMR_2530,2009,Cattle,1621
AMR_2583,2009,Cattle,1621
AMR_2660,2009,Cattle,1621
AMR_2698,2009,Cattle,1621
AMR_2919,2009,Cattle,1621
AMR_326,2008,Cattle,1621
AMR_3509,2009,Cattle,1621
AMR_3565,2009,Cattle,1621
AMR_3990,2009,Cattle,1621
AMR_407,2008,Cattle,1621
AMR_42,2008,Cattle,1621
AMR_4243,2009,Cattle,1621
AMR_432,2008,Cattle,1621
AMR_4374,2009,Cattle,1621
AMR_4393,2009,Cattle,1621
AMR_4503,2009,Cattle,1621
AMR_5838,2009,Cattle,1621
AMR_5980,2009,Cattle,1621
AMR_6611,2009,Cattle,1621
AMR_670,2008,Cattle,1621
AMR_6721,2009,Cattle,1621
AMR_6748,2009,Cattle,1621
AMR_7058,2009,Cattle,1621
AMR_7061,2009,Cattle,1621
AMR_7230,2009,Cattle,1621
AMR_7355,2009,Cattle,1621
AMR_7767,2009,Cattle,1621
AMR_8573,2009,Cattle,1621
AMR_8766,2009,Cattle,1621
AMR_8786,2009,Cattle,1621
AMR_8830,2009,Cattle,1621
AMR_9678,2010,Cattle,1621
AMR_9716,2010,Cattle,1621
AMR_986,2008,Cattle,1621
CCMC_6819,2017,Cattle,1621
CCMC_6820,2017,Cattle,1621
CCMC_6821,2017,Cattle,1621
CCMC_6822,2017,Cattle,1621
CCMC_6823,2017,Cattle,1621
Cry_105,2009,Cattle,1621
Cry_111,2009,Cattle,1621
Cry_112,2009,Cattle,1621
Cry_116,2009,Cattle,1621
Cry_120,2009,Cattle,1621
Cry_121,2009,Cattle,1621
Cry_48,2009,Cattle,1621
Cry_55,2009,Cattle,1621
Cry_63,2009,Cattle,1621
Cry_64,2009,Cattle,1621
Cry_70,2009,Cattle,1621
Cry_95,2009,Cattle,1621
Cry_96,2009,Cattle,1621
CCMB_1907,2017,Chicken,1621
CCMB_1947,2017,Chicken,1621
CCMB_1989,2017,Chicken,1621
CCMB_1992,2017,Chicken,1621
CCMB_2136,2017,Chicken,1621
CCMC_6644,2017,Chicken,1621
CCMC_6799,2017,Chicken,1621
CCMC_6805,2017,Chicken,1621
CCMC_6807,2017,Chicken,1621
CCMC_6808,2017,Chicken,1621
CCMC_6809,2017,Chicken,1621
CCMC_6810,2017,Chicken,1621
CCMC_6816,2017,Chicken,1621
CCMC_6817,2017,Chicken,1621
CCMC_6834,2017,Chicken,1621
CCMC_6836,2017,Chicken,1621
CCMC_6847,2017,Chicken,1621
CCMC_6856,2017,Chicken,1621
CCMC_6858,2017,Chicken,1621
CCMC_6859,2017,Chicken,1621
CCMC_6860,2017,Chicken,1621
CCMC_6861,2017,Chicken,1621
CCMC_6862,2017,Chicken,1621
CCMC_6876,2017,Chicken,1621
CCMC_6877,2017,Chicken,1621
CCMC_6879,2017,Chicken,1621
CCMC_6880,2017,Chicken,1621
CCMC_6930,2017,Chicken,1621
CCMC_6935,2017,Chicken,1621
CCMC_6943,2017,Chicken,1621
CCMC_6957,2017,Chicken,1621
CCMC_6959,2017,Chicken,1621
CCMC_6960,2017,Chicken,1621
CCMC_6964,2017,Chicken,1621
CCMC_6968,2017,Chicken,1621
CCMC_6969,2017,Chicken,1621
CCMC_6971,2017,Chicken,1621
CCMC_6975,2017,Chicken,1621
CCMC_6976,2017,Chicken,1621
CCMC_6979,2017,Chicken,1621
CCMC_6980,2017,Chicken,1621
CCMC_6985,2017,Chicken,1621
CCMC_6990,2017,Chicken,1621
CCMC_6993,2017,Chicken,1621
CCMC_6994,2017,Chicken,1621
CCMC_6995,2017,Chicken,1621
CCMC_6997,2017,Chicken,1621
CCMC_6998,2017,Chicken,1621
CCMC_7000,2017,Chicken,1621
CCMC_7003,2017,Chicken,1621
CCMC_7012,2017,Chicken,1621
CCMC_7017,2017,Chicken,1621
CCMC_7023,2017,Chicken,1621
CCMC_7034,2017,Chicken,1621
CCMC_7044,2017,Chicken,1621
CCMC_7053,2017,Chicken,1621
CCMC_7102,2017,Chicken,1621
CCMC_7113,2017,Chicken,1621
CCMC_7121,2017,Chicken,1621
CCMC_7128,2017,Chicken,1621
CCMC_7132,2017,Chicken,1621
CCMC_7138,2017,Chicken,1621
CCMC_7144,2017,Chicken,1621
CCMC_7164,2017,Chicken,1621
CCMC_7173,2017,Chicken,1621
CCMC_7179,2017,Chicken,1621
CCMC_7189,2017,Chicken,1621
CCMC_7264,2017,Chicken,1621
CCMC_7271,2017,Chicken,1621
CCMC_7274,2017,Chicken,1621
CCMC_7280,2017,Chicken,1621
CCMC_7281,2017,Chicken,1621
CCMC_7318,2017,Chicken,1621
CCMC_7362,2017,Chicken,1621
CCMC_7372,2017,Chicken,1621
CCMC_7373,2017,Chicken,1621
CCMC_7382,2017,Chicken,1621
CCMC_7386,2017,Chicken,1621
CCMC_7394,2017,Chicken,1621
CCMC_7411,2017,Chicken,1621
CCMC_7427,2017,Chicken,1621
CCMC_7491,2017,Chicken,1621
CCMC_7549,2017,Chicken,1621
CCMC_7561,2017,Chicken,1621
CCMC_7575,2017,Chicken,1621
CCMC_7622,2017,Chicken,1621
CCMC_7645,2017,Chicken,1621
CCMC_7732,2017,Chicken,1621
CCMC_7749,2017,Chicken,1621
CCMC_7750,2017,Chicken,1621
CCMC_7766,2017,Chicken,1621
CCMC_7767,2017,Chicken,1621
CCMC_7779,2017,Chicken,1621
CCMC_7783,2017,Chicken,1621
CCMC_7788,2017,Chicken,1621
CCMC_7789,2017,Chicken,1621
CCMC_7802,2017,Chicken,1621
CCMC_7812,2017,Chicken,1621
CCMC_7815,2017,Chicken,1621
CCMC_7825,2017,Chicken,1621
CCMC_7841,2017,Chicken,1621
CCMC_7850,2017,Chicken,1621
CCMC_7855,2017,Chicken,1621
CCMC_7860,2017,Chicken,1621
CCMC_7863,2017,Chicken,1621
CCMC_7870,2017,Chicken,1621
CCMC_7881,2017,Chicken,1621
CCMC_7886,2017,Chicken,1621
CCMC_7890,2017,Chicken,1621
CCMC_7898,2017,Chicken,1621
CCMC_7922,2017,Chicken,1621
CCMC_7932,2017,Chicken,1621
CCMC_7936,2017,Chicken,1621
CCMC_7951,2017,Chicken,1621
CCMC_7952,2017,Chicken,1621
CCMC_7962,2017,Chicken,1621
CCMC_7966,2017,Chicken,1621
CCMC_7972,2017,Chicken,1621
CCMC_7975,2017,Chicken,1621
CCMC_7979,2017,Chicken,1621
CCMC_7982,2017,Chicken,1621
CCMC_7994,2017,Chicken,1621
CCMC_7998,2017,Chicken,1621
CCMC_8002,2017,Chicken,1621
CCMC_8007,2017,Chicken,1621
CCMC_8013,2017,Chicken,1621
CCMC_8017,2017,Chicken,1621
CCMC_8022,2017,Chicken,1621
CCMC_8028,2017,Chicken,1621
CCMC_8035,2017,Chicken,1621
CCMC_8038,2017,Chicken,1621
CCMC_8043,2017,Chicken,1621
CCMC_8048,2017,Chicken,1621
CCMC_8052,2017,Chicken,1621
CCMC_8056,2017,Chicken,1621
CCMC_8065,2017,Chicken,1621
CCMC_8067,2017,Chicken,1621
CCMC_8072,2017,Chicken,1621
CCMC_8080,2017,Chicken,1621
CCMC_8086,2017,Chicken,1621
CCMC_8101,2017,Chicken,1621
CCMC_8102,2017,Chicken,1621
CCMC_8103,2017,Chicken,1621
CCMC_8106,2017,Chicken,1621
CCMC_8107,2017,Chicken,1621
CCMC_8108,2017,Chicken,1621
CCMC_8110,2017,Chicken,1621
CCMC_8111,2017,Chicken,1621
CCMC_8112,2017,Chicken,1621
CCMC_8114,2017,Chicken,1621
CCMC_8115,2017,Chicken,1621
CCMC_8117,2017,Chicken,1621
CCMC_8120,2017,Chicken,1621
CCMC_8121,2017,Chicken,1621
CCMC_8123,2017,Chicken,1621
CCMC_8126,2017,Chicken,1621
CCMC_8127,2017,Chicken,1621
CCMC_8128,2017,Chicken,1621
CCMC_8129,2017,Chicken,1621
CCMC_8130,2017,Chicken,1621
CCMC_8131,2017,Chicken,1621
CCMC_8132,2017,Chicken,1621
CCMC_8133,2017,Chicken,1621
CCMC_8134,2017,Chicken,1621
CCMC_8135,2017,Chicken,1621
CCMC_8136,2017,Chicken,1621
CCMC_8137,2017,Chicken,1621
CCMC_8140,2017,Chicken,1621
CCMC_8142,2017,Chicken,1621
CCMC_8143,2017,Chicken,1621
CCMC_8144,2017,Chicken,1621
CCMC_8145,2017,Chicken,1621
CCMC_8146,2017,Chicken,1621
CCMC_8147,2017,Chicken,1621
CCMC_8161,2017,Chicken,1621
CCMC_8307,2017,Chicken,1621
CCMC_8317,2017,Chicken,1621
CCMC_8318,2017,Chicken,1621
CCMC_8324,2017,Chicken,1621
CCMC_8429,2017,Chicken,1621
CCMC_8434,2017,Chicken,1621
CCMC_8438,2017,Chicken,1621
CCMC_8448,2017,Chicken,1621
CCMC_8449,2017,Chicken,1621
CCMC_8451,2017,Chicken,1621
CCMC_8462,2017,Chicken,1621
CCMC_8464,2017,Chicken,1621
CCMC_8467,2017,Chicken,1621
CCMC_8469,2017,Chicken,1621
CCMC_8472,2017,Chicken,1621
CCMC_8474,2017,Chicken,1621
CCMC_8475,2017,Chicken,1621
CCMC_8476,2017,Chicken,1621
CCMC_8479,2017,Chicken,1621
CCMC_8481,2017,Chicken,1621
CCMC_8488,2017,Chicken,1621
CCMC_8491,2017,Chicken,1621
CCMC_8519,2017,Chicken,1621
CCMC_8533,2017,Chicken,1621
CCMC_8550,2017,Chicken,1621
CCMC_8556,2017,Chicken,1621
CCMC_8561,2017,Chicken,1621
CCMC_8563,2017,Chicken,1621
CCMC_8599,2017,Chicken,1621
CCMC_8608,2017,Chicken,1621
CCMC_8613,2017,Chicken,1621
CCMC_8627,2017,Chicken,1621
CCMC_8634,2017,Chicken,1621
CCMC_8640,2017,Chicken,1621
CCMC_8670,2017,Chicken,1621
CCMC_8681,2017,Chicken,1621
CCMC_8684,2017,Chicken,1621
CCMC_8687,2017,Chicken,1621
CCMC_8699,2017,Chicken,1621
CCMC_8737,2017,Chicken,1621
CCMC_8739,2017,Chicken,1621
CCMC_8740,2017,Chicken,1621
CCMC_8747,2017,Chicken,1621
CCMC_8767,2017,Chicken,1621
CCMC_8787,2017,Chicken,1621
CCMC_8797,2017,Chicken,1621
CCMC_8807,2017,Chicken,1621
CCMC_8810,2017,Chicken,1621
CCMC_8849,2017,Chicken,1621
CCMC_8856,2017,Chicken,1621
LH06_MS683,2006,Human,1621
LH09_MS3626,2009,Human,1621
LH11_MS51,2011,Human,1621
Wa10_570,2010,Water,1621
Wa10_576,2010,Water,1621
Wa10_584,2010,Water,1621
CCMC_6967,2017,Chicken,1622
AMR_1310,2008,Cattle,1623
CCMC_6963,2017,Chicken,1624
CCMC_7151,2017,Chicken,1624
CCMC_7480,2017,Chicken,1624
CCMC_7515,2017,Chicken,1624
CCMC_8592,2017,Chicken,1624
CCMC_7694,2017,Chicken,1624
AMR_8739,2009,Cattle,1625
CCMC_6838,2017,Chicken,1625
CCMC_6839,2017,Chicken,1625
CCMC_6852,2017,Chicken,1625
CCMC_6944,2017,Chicken,1625
CCMC_6945,2017,Chicken,1625
CCMC_6947,2017,Chicken,1625
CCMC_6948,2017,Chicken,1625
CCMC_6953,2017,Chicken,1625
CCMC_6954,2017,Chicken,1625
CCMC_6955,2017,Chicken,1625
CCMC_6956,2017,Chicken,1625
CCMC_6970,2017,Chicken,1625
CCMC_6973,2017,Chicken,1625
CCMC_6974,2017,Chicken,1625
CCMC_6977,2017,Chicken,1625
CCMC_6983,2017,Chicken,1625
CCMC_6989,2017,Chicken,1625
CCMC_8141,2017,Chicken,1625
CCMC_8306,2017,Chicken,1625
CCMC_8308,2017,Chicken,1625
CCMC_8309,2017,Chicken,1625
CCMC_8310,2017,Chicken,1625
CCMC_8311,2017,Chicken,1625
CCMC_8312,2017,Chicken,1625
CCMC_8313,2017,Chicken,1625
CCMC_8314,2017,Chicken,1625
CCMC_8315,2017,Chicken,1625
CCMC_8316,2017,Chicken,1625
CCMC_8319,2017,Chicken,1625
CCMC_8320,2017,Chicken,1625
CCMC_8321,2017,Chicken,1625
CCMC_8323,2017,Chicken,1625
CCMC_8326,2017,Chicken,1625
CCMC_8329,2017,Chicken,1625
CCMC_8330,2017,Chicken,1625
CCMC_8331,2017,Chicken,1625
CCMC_8335,2017,Chicken,1625
CCMC_8339,2017,Chicken,1625
CCMC_8346,2017,Chicken,1625
CCMC_8347,2017,Chicken,1625
CCMC_8348,2017,Chicken,1625
CCMC_8349,2017,Chicken,1625
CCMC_8351,2017,Chicken,1625
CCMC_8352,2017,Chicken,1625
CCMC_8353,2017,Chicken,1625
CCMC_8354,2017,Chicken,1625
CCMC_8356,2017,Chicken,1625
CCMC_8357,2017,Chicken,1625
CCMC_8358,2017,Chicken,1625
CCMC_8359,2017,Chicken,1625
CCMC_8360,2017,Chicken,1625
CCMC_8361,2017,Chicken,1625
CCMC_8362,2017,Chicken,1625
CCMC_8369,2017,Chicken,1625
CCMC_8370,2017,Chicken,1625
CCMC_8384,2017,Chicken,1625
CCMC_8385,2017,Chicken,1625
CCMC_8388,2017,Chicken,1625
CCMC_8389,2017,Chicken,1625
CCMC_8390,2017,Chicken,1625
CCMC_8395,2017,Chicken,1625
CCMC_8396,2017,Chicken,1625
CCMC_8397,2017,Chicken,1625
CCMC_8398,2017,Chicken,1625
CCMC_8399,2017,Chicken,1625
CCMC_8400,2017,Chicken,1625
CCMC_8401,2017,Chicken,1625
CCMC_8450,2017,Chicken,1625
CCMC_8518,2017,Chicken,1625
CCMC_8521,2017,Chicken,1625
CCMC_8736,2017,Chicken,1625
CCMC_6857,2017,Chicken,1626
CCMC_6962,2017,Chicken,1626
CCMC_6991,2017,Chicken,1626
CCMC_7150,2017,Chicken,1626
CCMC_7290,2017,Chicken,1626
CCMC_7347,2017,Chicken,1626
CCMC_7579,2017,Chicken,1626
CCMC_7611,2017,Chicken,1626
CCMC_7742,2017,Chicken,1626
CHRB_554,2008,Human,1626
AMR_8801,2009,Cattle,1626
CHRB_1576,2008,Human,1626
CHRB_2589,2009,Human,1626
CHRB_2591,2009,Human,1626
CCMC_1172,2016,Chicken,1627
CCMC_8540,2017,Chicken,1628
CCMC_8544,2017,Chicken,1628
CCMC_8598,2017,Chicken,1628
CHRB_2593,2009,Human,1629
AMR_1416,2008,Cattle,1630
AMR_6787,2009,Cattle,1630
AMR_6844,2009,Cattle,1630
AMR_7033,2009,Cattle,1630
AMR_7189,2009,Cattle,1630
AMR_8770,2009,Cattle,1630
AMR_9482,2010,Cattle,1630
Cry_104,2009,Cattle,1630
CCMC_7518,2017,Chicken,1630
CCMC_7589,2017,Chicken,1630
CCMC_7682,2017,Chicken,1630
CCMC_7851,2017,Chicken,1630
CCMC_7986,2017,Chicken,1630
CCMC_8502,2017,Chicken,1630
CCMC_8528,2017,Chicken,1630
CCMC_8590,2017,Chicken,1630
CCMC_8847,2017,Chicken,1630
LH04_S2654,2004,Human,1630
Wa10_579,2010,Water,1630
Wa11_362,2011,Water,1630
Wa11_363,2011,Water,1630
Wa11_366,2011,Water,1630
Wa11_373,2011,Water,1630
Wa11_374,2011,Water,1630
Wa11_375,2011,Water,1630
LH04_S1205,2004,Human,1631
Ab_12853,2005,Cattle,1632
Ab_12880,2005,Cattle,1632
Ab_12885,2005,Cattle,1632
Ab_12886,2005,Cattle,1632
Ab_12887,2005,Cattle,1632
AMR_1658,2008,Cattle,1632
AMR_2610,2009,Cattle,1632
AMR_2613,2009,Cattle,1632
AMR_2669,2009,Cattle,1632
AMR_2674,2009,Cattle,1632
AMR_7067,2009,Cattle,1632
AMR_7215,2009,Cattle,1632
AMR_7559,2009,Cattle,1632
CHRA_114,2007,Human,1632
CHRA_119,2007,Human,1632
LH08_MS2721,2008,Human,1632
LH09_MS3142,2009,Human,1632
AMR_3860,2009,Cattle,1633
AMR_3241,2009,Cattle,1634
AMR_10278,2010,Cattle,1635
AMR_2068,2008,Cattle,1635
AMR_2109,2008,Cattle,1635
AMR_2535,2009,Cattle,1635
AMR_2633,2009,Cattle,1635
AMR_3062,2009,Cattle,1635
AMR_3087,2009,Cattle,1635
AMR_3320,2009,Cattle,1635
AMR_3328,2009,Cattle,1635
AMR_3345,2009,Cattle,1635
AMR_4597,2009,Cattle,1635
AMR_4715,2009,Cattle,1635
AMR_5180,2009,Cattle,1635
AMR_6019,2009,Cattle,1635
AMR_6151,2009,Cattle,1635
AMR_6154,2009,Cattle,1635
AMR_6162,2009,Cattle,1635
AMR_6369,2009,Cattle,1635
AMR_7273,2009,Cattle,1635
AMR_7344,2009,Cattle,1635
AMR_7738,2009,Cattle,1635
AMR_9076,2010,Cattle,1635
AMR_9348,2010,Cattle,1635
AMR_9927,2010,Cattle,1635
CHSK_132,2010,Chicken,1635
CHSK_149,2010,Chicken,1635
CHRA_158,2007,Human,1635
CHRA_159,2007,Human,1635
CHRA_163,2007,Human,1635
CHRA_170,2007,Human,1635
CHRA_173,2007,Human,1635
CHRA_177,2007,Human,1635
CHRB_234,2008,Human,1635
LH06_MS845,2006,Human,1635
LH09_MS276,2009,Human,1635
LH09_MS3088,2009,Human,1635
AMR_9967,2010,Cattle,1636
AMR_5954,2009,Cattle,1637
LH05_S3101,2005,Human,1638
AMR_9374,2010,Cattle,1639
AMR_3337,2009,Cattle,1640
AMR_9714,2010,Cattle,1640
AMR_10097,2010,Cattle,1640
AMR_10182,2010,Cattle,1640
AMR_1575,2008,Cattle,1640
AMR_2104,2008,Cattle,1640
AMR_2237,2008,Cattle,1640
AMR_2243,2008,Cattle,1640
AMR_2266,2008,Cattle,1640
AMR_2898,2009,Cattle,1640
AMR_3038,2009,Cattle,1640
AMR_4149,2009,Cattle,1640
AMR_4182,2009,Cattle,1640
AMR_4307,2009,Cattle,1640
AMR_4331,2009,Cattle,1640
AMR_4339,2009,Cattle,1640
AMR_4902,2009,Cattle,1640
AMR_5165,2009,Cattle,1640
AMR_5323,2009,Cattle,1640
AMR_5344,2009,Cattle,1640
AMR_5443,2009,Cattle,1640
AMR_5602,2009,Cattle,1640
AMR_5799,2009,Cattle,1640
AMR_60,2008,Cattle,1640
AMR_65,2008,Cattle,1640
AMR_6681,2009,Cattle,1640
AMR_7428,2009,Cattle,1640
AMR_8231,2009,Cattle,1640
AMR_8257,2009,Cattle,1640
AMR_8416,2009,Cattle,1640
AMR_8609,2009,Cattle,1640
AMR_9003,2010,Cattle,1640
AMR_9522,2010,Cattle,1640
AMR_9824,2010,Cattle,1640
CCMC_8855,2017,Chicken,1640
CHSK_116,2010,Chicken,1640
CHSK_117,2010,Chicken,1640
CHSK_118,2010,Chicken,1640
CHSK_119,2010,Chicken,1640
CHSK_131,2010,Chicken,1640
CHSK_158,2010,Chicken,1640
CHSK_172,2010,Chicken,1640
CHSK_180,2010,Chicken,1640
CHSK_58,2010,Chicken,1640
CHSK_59,2010,Chicken,1640
CHSK_65,2010,Chicken,1640
CHSK_66,2010,Chicken,1640
CHSK_68,2010,Chicken,1640
CHSK_71,2010,Chicken,1640
CHSK_74,2010,Chicken,1640
CHSK_77,2010,Chicken,1640
CHSK_79,2010,Chicken,1640
CHSK_92,2010,Chicken,1640
CHSK_97,2010,Chicken,1640
CHSK_99,2010,Chicken,1640
CHRA_268,2007,Human,1640
CHRB_173,2008,Human,1640
CHRB_174,2008,Human,1640
CHRB_185,2008,Human,1640
CHRB_2512,2008,Human,1640
CHRB_2580,2009,Human,1640
CHRB_2598,2009,Human,1640
CHRB_2599,2009,Human,1640
CHRB_2661,2009,Human,1640
LH07_MS538,2007,Human,1640
LH08_MS1376,2008,Human,1640
LH10_MS2577,2010,Human,1640
LH10_MS2606,2010,Human,1640
AMR_1503,2008,Cattle,1641
AMR_3093,2009,Cattle,1642
AMR_5414,2009,Cattle,1643
AMR_6227,2009,Cattle,1644
LH06_MS1495,2006,Human,1644
AMR_9977,2010,Cattle,1645
LH05_S2477,2005,Human,1645
CHSK_176,2010,Chicken,1646
AMR_1460,2008,Cattle,1647
AMR_8019,2009,Cattle,1648
CHRB_3470,2009,Human,1649
CHRB_3492,2009,Human,1649
LH09_MS3110,2009,Human,1649
AMR_9,2008,Cattle,1650
CCMC_8543,2017,Chicken,1651
CCMC_8765,2017,Chicken,1651
CHRB_1559,2008,Human,1652
CHRB_593,2008,Human,1653
CHRB_595,2008,Human,1653
CHRB_594,2008,Human,1653
CCMC_8758,2017,Chicken,1654
AMR_2038,2008,Cattle,1655
AMR_9483,2010,Cattle,1656
Ab_14060,2005,Cattle,1657
LH06_MS669,2006,Human,1657
Ab_13555,2005,Cattle,1658
AMR_2637,2009,Cattle,1659
LH06_MS2618,2006,Human,1660
Ab_12823,2005,Cattle,1661
Ab_14178,2005,Cattle,1661
Ab_14410,2005,Cattle,1661
Ab_14411,2005,Cattle,1661
Ab_14412,2005,Cattle,1661
Ab_14414,2005,Cattle,1661
Ab_15192,2005,Cattle,1661
Ab_15460,2005,Cattle,1661
Ab_15479,2005,Cattle,1661
AMR_10289,2010,Cattle,1661
AMR_2036,2008,Cattle,1661
AMR_2061,2008,Cattle,1661
AMR_6752,2009,Cattle,1662
Ab_15215,2005,Cattle,1663
LH06_MS2549,2006,Human,1663
Ab_14091,2005,Cattle,1664
Ab_14438,2005,Cattle,1664
Ab_14584,2005,Cattle,1665
CHRB_614,2008,Human,1666
Wa11_1216,2011,Water,1666
Ab_15063,2005,Cattle,1667
AMR_5309,2009,Cattle,1668
AMR_693,2008,Cattle,1669
Wa11_681,2011,Water,1670
Wa11_682,2011,Water,1670
AMR_767,2008,Cattle,1670
AMR_839,2008,Cattle,1670
AMR_840,2008,Cattle,1670
AMR_860,2008,Cattle,1670
AMR_983,2008,Cattle,1670
CCMC_1623,2016,Cattle,1670
